Airline,Source airport,Destination airport,Stops,Destination airport ID,Source airport ID,Equipment
LA,BOG,MIA,0,3576,2709,757 763
LA,BOG,MTR,0,2731,2709,320
LA,BOG,NVA,0,2734,2709,DH2
LA,BOG,PEI,0,2739,2709,320
LA,BOG,PUU,0,2706,2709,DH2
LA,BOG,SCL,0,2650,2709,763
LA,BOG,SMR,0,2748,2709,320
LA,BOG,UIB,0,2753,2709,DH2
LA,BOG,VUP,0,2755,2709,320
LA,BOG,VVC,0,2756,2709,DH2
LA,BRC,AEP,0,2442,2513,320
LA,CCP,SCL,0,2650,2656,320 319
LA,CCS,GYE,0,2673,2851,763
LA,CCS,LIM,0,2789,2851,319
LA,CCS,MIA,0,3576,2851,763
LA,CCS,SCL,0,2650,2851,763
LA,CIX,LIM,0,2789,2785,320 319
LA,CJA,LIM,0,2789,6066,319
LA,CJC,LSC,0,2662,2645,320
LA,CJC,SCL,0,2650,2645,320
LA,CLO,ADZ,0,2749,2715,320
LA,CLO,BOG,0,2709,2715,320
LA,CLO,MIA,0,3576,2715,738
LA,CLO,UIO,0,2688,2715,320
LA,COR,AEP,0,2442,2443,320
LA,COR,LIM,0,2789,2443,320
LA,COR,SCL,0,2650,2443,320
LA,CPO,SCL,0,2650,4312,319 320
LA,CRD,AEP,0,2442,2487,320
LA,CTG,BOG,0,2709,2714,320
LA,CUC,BOG,0,2709,2713,320
LA,CUN,LIM,0,2789,1852,320
LA,CUN,MEX,0,1824,1852,737
LA,CUN,MIA,0,3576,1852,763
LA,CUN,SCL,0,2650,1852,763
LA,CUZ,AQP,0,2802,2812,319
LA,CUZ,JUL,0,2792,2812,319
LA,CUZ,LIM,0,2789,2812,320 319
LA,CUZ,PEM,0,2808,2812,319
LA,DFW,BOG,0,2709,3670,319
LA,DFW,LIM,0,2789,3670,763
LA,DFW,SCL,0,2650,3670,763
LA,EOH,APO,0,2726,2729,DH2
LA,EOH,IBE,0,2724,2729,DH2
LA,EOH,MTR,0,2731,2729,DH2
LA,EOH,PEI,0,2739,2729,DH2
LA,EYP,BOG,0,2709,6055,320
LA,EZE,GIG,0,2560,3988,320
LA,EZE,GRU,0,2564,3988,320 330
LA,EZE,GYE,0,2673,3988,319
LA,EZE,LIM,0,2789,3988,763
LA,EZE,SCL,0,2650,3988,320 763 787 319
LA,FRA,MAD,0,1229,340,787
LA,GIG,EZE,0,3988,2560,320
LA,GIG,SCL,0,2650,2560,320 319
LA,GRU,BOG,0,2709,2564,763
LA,GRU,EZE,0,3988,2564,330 320
LA,GRU,LIM,0,2789,2564,320 763
LA,GRU,MAD,0,1229,2564,330
LA,GRU,MVD,0,2816,2564,320
LA,GRU,SCL,0,2650,2564,319 763 320
LA,GYE,CCS,0,2851,2673,763
LA,GYE,EZE,0,3988,2673,319
LA,GYE,LIM,0,2789,2673,763
LA,GYE,MAD,0,1229,2673,763 343 346
LA,GYE,SCL,0,2650,2673,319 763
LA,HAV,LIM,0,2789,1909,319
LA,IBE,BOG,0,2709,2724,DH2
LA,IBE,EOH,0,2729,2724,DH2
LA,IGR,AEP,0,2442,2471,320
LA,IGU,LIM,0,2789,2554,319
LA,IPC,PPT,0,4075,2657,763
LA,IPC,SCL,0,2650,2657,763
LA,IQQ,ANF,0,2651,2649,320
LA,IQQ,ARI,0,2641,2649,320
LA,IQQ,LPB,0,2762,2649,320
LA,IQQ,SCL,0,2650,2649,320 319
LA,IQQ,VVI,0,2771,2649,320
LA,IQT,LIM,0,2789,2801,320 319
LA,IQT,TPP,0,2806,2801,319
LA,JFK,LIM,0,2789,3797,763
LA,JFK,SCL,0,2650,3797,787
LA,JUL,AQP,0,2802,2792,319
LA,JUL,CUZ,0,2812,2792,319
LA,JUL,LIM,0,2789,2792,319
LA,LAX,LIM,0,2789,3484,763
LA,LET,BOG,0,2709,2728,320
LA,LIM,AQP,0,2802,2789,319 320
LA,LIM,BOG,0,2709,2789,319 763
LA,LIM,CCS,0,2851,2789,319
LA,LIM,CIX,0,2785,2789,320 319
LA,LIM,CJA,0,6066,2789,319
LA,LIM,COR,0,2443,2789,320
LA,LIM,CUN,0,1852,2789,320
LA,LIM,CUZ,0,2812,2789,319
LA,LIM,DFW,0,3670,2789,763
LA,LIM,EZE,0,3988,2789,763
LA,LIM,GRU,0,2564,2789,319 763 320
LA,LIM,GYE,0,2673,2789,763
LA,LIM,HAV,0,1909,2789,319
LA,LIM,IGU,0,2554,2789,319
LA,LIM,IQT,0,2801,2789,319
LA,LIM,JFK,0,3797,2789,763
LA,LIM,JUL,0,2792,2789,319
LA,LIM,LAX,0,3484,2789,763
LA,LIM,LPB,0,2762,2789,319
LA,LIM,MAD,0,1229,2789,763 346 343
LA,LIM,MEX,0,1824,2789,738 763
LA,LIM,MIA,0,3576,2789,320
LA,LIM,PCL,0,2781,2789,319 320
LA,LIM,PEM,0,2808,2789,319
LA,LIM,PIU,0,2809,2789,319
LA,LIM,PUJ,0,1760,2789,320
LA,LIM,SCL,0,2650,2789,763 320 319
LA,LIM,TBP,0,2796,2789,320
LA,LIM,TCQ,0,2807,2789,319 320
LA,LIM,TPP,0,2806,2789,320 319
LA,LIM,TRU,0,2804,2789,320 319
LA,LIM,UIO,0,2688,2789,320
LA,LIM,VVI,0,2771,2789,319
LA,LPB,IQQ,0,2649,2762,320
LA,LPB,LIM,0,2789,2762,319
LA,LPB,VVI,0,2771,2762,319
LA,LSC,ANF,0,2651,2662,320
LA,LSC,CJC,0,2645,2662,320
LA,LSC,SCL,0,2650,2662,320 319
LA,MAD,FRA,0,340,1229,787
LA,MAD,GRU,0,2564,1229,330
LA,MAD,GYE,0,2673,1229,320
LA,MAD,LIM,0,2789,1229,763 346 343
LA,MAD,SCL,0,2650,1229,787
LA,MAD,UIO,0,2688,1229,346 343
LA,MDE,BOG,0,2709,2745,320
LA,MDE,MIA,0,3576,2745,738
LA,MDE,UIO,0,2688,2745,320
LA,MDZ,AEP,0,2442,2452,320
LA,MDZ,SCL,0,2650,2452,320 319
LA,MEX,LIM,0,2789,1824,763
LA,MEX,MTY,0,1825,1824,737
LA,MEX,SCL,0,2650,1824,763
LA,MHC,PMC,0,2665,9774,320
LA,MIA,BOG,0,2709,3576,763 757
LA,MIA,CCS,0,2851,3576,763
LA,MIA,CLO,0,2715,3576,738
LA,MIA,CUN,0,1852,3576,763
LA,MIA,LIM,0,2789,3576,763 757
LA,MIA,MDE,0,2745,3576,738
LA,MIA,PUJ,0,1760,3576,763
LA,MIA,SCL,0,2650,3576,763
LA,MPN,PUQ,0,2647,579,320
LA,MTR,BOG,0,2709,2731,320
LA,MTR,EOH,0,2729,2731,DH2
LA,MVD,GRU,0,2564,2816,320
LA,MVD,SCL,0,2650,2816,320 763
LA,NQN,AEP,0,2442,2509,320
LA,NVA,BOG,0,2709,2734,DH2
LA,PCL,LIM,0,2789,2781,319 320
LA,PEI,BOG,0,2709,2739,320
LA,PEI,EOH,0,2729,2739,DH2
LA,PEM,CUZ,0,2812,2808,319
LA,PEM,LIM,0,2789,2808,319
LA,PIU,LIM,0,2789,2809,319
LA,PMC,BBA,0,2642,2665,320
LA,PMC,MHC,0,9774,2665,320
LA,PMC,PUQ,0,2647,2665,320
LA,PMC,SCL,0,2650,2665,320
LA,PPT,IPC,0,2657,4075,763
LA,PUJ,LIM,0,2789,1760,320
LA,PUJ,MIA,0,3576,1760,763
LA,PUJ,SCL,0,2650,1760,763
LA,PUQ,PMC,0,2665,2647,320
LA,PUQ,RGL,0,2496,2647,320
LA,PUQ,SCL,0,2650,2647,320
LA,PUU,BOG,0,2709,2706,DH2
LA,RGL,AEP,0,2442,2496,320
LA,RGL,MPN,0,579,2496,320
LA,SCL,AEP,0,2442,2650,320
LA,SCL,AKL,0,2006,2650,340 343
LA,SCL,ANF,0,2651,2650,320 319
LA,SCL,ARI,0,2641,2650,320
LA,SCL,ASU,0,2699,2650,320
LA,SCL,BBA,0,2642,2650,320
LA,SCL,BOG,0,2709,2650,763
LA,SCL,CCP,0,2656,2650,320 319
LA,SCL,CCS,0,2851,2650,763
LA,SCL,CJC,0,2645,2650,320
LA,SCL,COR,0,2443,2650,320
LA,SCL,CPO,0,4312,2650,319 320
LA,SCL,CUN,0,1852,2650,763
LA,SCL,DFW,0,3670,2650,763
LA,SCL,EZE,0,3988,2650,320 763 787 319
LA,SCL,GIG,0,2560,2650,320 319
LA,SCL,GRU,0,2564,2650,763 320 319
LA,SCL,GYE,0,2673,2650,763
LA,SCL,IPC,0,2657,2650,763
LA,SCL,IQQ,0,2649,2650,320
LA,SCL,JFK,0,3797,2650,787
LA,SCL,LIM,0,2789,2650,763 320 319
LA,SCL,LSC,0,2662,2650,320 319
LA,SCL,MAD,0,1229,2650,787
LA,SCL,MDZ,0,2452,2650,320 319
LA,SCL,MEX,0,1824,2650,763
LA,SCL,MIA,0,3576,2650,763
LA,SCL,MVD,0,2816,2650,320 763
LA,SCL,PMC,0,2665,2650,320
LA,SCL,PUJ,0,1760,2650,763
LA,SCL,PUQ,0,2647,2650,320
LA,SCL,SYD,0,3361,2650,744
LA,SCL,UIO,0,2688,2650,319
LA,SCL,ZCO,0,2664,2650,319
LA,SCL,ZOS,0,2658,2650,319
LA,SLA,AEP,0,2442,2476,320
LA,SMR,BOG,0,2709,2748,320
LA,SYD,AKL,0,2006,3361,343
LA,SYD,SCL,0,2650,3361,744
LA,TBP,LIM,0,2789,2796,320
LA,TCQ,LIM,0,2789,2807,319 320
LA,TPP,IQT,0,2801,2806,319
LA,TPP,LIM,0,2789,2806,320 319
LA,TRU,LIM,0,2789,2804,320 319
LA,TUC,AEP,0,2442,2460,320
LA,UAQ,MDZ,0,2452,2461,320
LA,UIB,BOG,0,2709,2753,DH2
LA,UIO,CLO,0,2715,2688,320
LA,UIO,GYE,0,2673,2688,319
LA,UIO,LIM,0,2789,2688,320
LA,UIO,MAD,0,1229,2688,346
LA,UIO,MDE,0,2745,2688,320
LA,USH,AEP,0,2442,2497,320
LA,VUP,BOG,0,2709,2755,320
LA,VVC,BOG,0,2709,2756,DH2
LA,VVI,IQQ,0,2649,2771,320
LA,VVI,LIM,0,2789,2771,319
LA,VVI,LPB,0,2762,2771,319
LA,ZAL,SCL,0,2650,2667,319
LA,ZCO,SCL,0,2650,2664,319
LA,ZOS,ZAL,0,2667,2658,319
LC,BZV,CDG,0,1382,883,757
LC,BZV,COO,0,245,883,737
LC,BZV,DLA,0,897,883,737
LC,BZV,OLL,0,\N,883,737
LC,BZV,PNR,0,886,883,737
LC,CDG,BZV,0,883,1382,757
LC,CDG,PNR,0,886,1382,757
LC,COO,BZV,0,883,245,737
LC,COO,DLA,0,897,245,737
LC,COO,PNR,0,886,245,737
LC,DLA,BZV,0,883,897,737
LC,DLA,COO,0,245,897,737
LC,OLL,BZV,0,883,\N,737
LC,PNR,BZV,0,883,886,737
LC,PNR,CDG,0,1382,886,757
LC,PNR,COO,0,245,886,737
LF,BKK,VTE,0,3120,3885,737
LF,LPQ,VTE,0,3120,3115,737
LF,VTE,BKK,0,3885,3120,737
LF,VTE,LPQ,0,3115,3120,737
LG,ACE,FUE,0,1051,1055,73W
LG,ACE,LUX,0,629,1055,73H
LG,ADB,LUX,0,629,1706,73H
LG,AGA,LUX,0,629,1064,73W 73H
LG,AGP,BVE,0,1278,1230,73W
LG,AGP,LUX,0,629,1230,73W ER4 73H
LG,AJA,LUX,0,629,1324,73W
LG,ANG,FSC,0,1323,1277,DH4
LG,ARN,LUX,0,629,737,ER4
LG,AYT,LUX,0,629,1688,73H
LG,BCN,LUX,0,629,1218,DH4
LG,BIA,LUX,0,629,1321,73W
LG,BVC,SID,0,1102,1103,73W
LG,CAG,LUX,0,629,1519,DH4
LG,CDG,LUX,0,629,1382,ER4 DH4
LG,CFU,LUX,0,629,1460,73H
LG,CLY,LUX,0,629,1322,DH4
LG,CPH,LUX,0,629,609,ER4 DH4
LG,DBV,LUX,0,629,1200,DH4
LG,DJE,LUX,0,629,293,73H
LG,DJE,NBE,0,7447,293,73W
LG,DUB,LUX,0,629,599,DH4
LG,DUS,LUX,0,629,345,CNJ
LG,FAO,LUX,0,629,1626,73H
LG,FAO,XRY,0,1226,1626,73H
LG,FCO,LUX,0,629,1555,DH4
LG,FNC,LUX,0,629,4091,73H
LG,FRA,LUX,0,629,340,ER4 DH4
LG,FSC,ANG,0,1277,1323,DH4
LG,FSC,LUX,0,629,1323,DH4
LG,FUE,LUX,0,629,1051,73W 73H
LG,GVA,LUX,0,629,1665,ER4
LG,HAM,SCN,0,349,342,DH4
LG,HER,LUX,0,629,1452,73H
LG,IBZ,LUX,0,629,1225,DH4
LG,KGS,LUX,0,629,1458,73W
LG,LCY,LUX,0,629,503,DH4
LG,LIS,LUX,0,629,1638,73W 73H
LG,LPA,LUX,0,629,1054,73H
LG,LUX,ACE,0,1055,629,73W 73H
LG,LUX,ADB,0,1706,629,73H
LG,LUX,AGA,0,1064,629,73W 73H
LG,LUX,AGP,0,1230,629,73W ER4
LG,LUX,AJA,0,1324,629,73W
LG,LUX,ARN,0,737,629,ER4
LG,LUX,AYT,0,1688,629,73H
LG,LUX,BCN,0,1218,629,DH4
LG,LUX,BIA,0,1321,629,73W
LG,LUX,BVC,0,1103,629,73W
LG,LUX,CAG,0,1519,629,DH4
LG,LUX,CDG,0,1382,629,ER4 DH4
LG,LUX,CFU,0,1460,629,73H
LG,LUX,CLY,0,1322,629,DH4
LG,LUX,CPH,0,609,629,ER4 DH4
LG,LUX,CTA,0,1509,629,73H
LG,LUX,DBV,0,1200,629,DH4
LG,LUX,DJE,0,293,629,73H 73W
LG,LUX,DUB,0,599,629,DH4
LG,LUX,DUS,0,345,629,CNJ
LG,LUX,FAO,0,1626,629,73H
LG,LUX,FCO,0,1555,629,DH4
LG,LUX,FNC,0,4091,629,73H
LG,LUX,FRA,0,340,629,ER4 DH4
LG,LUX,FSC,0,1323,629,DH4
LG,LUX,FUE,0,1051,629,73H
LG,LUX,GVA,0,1665,629,ER4
LG,LUX,HER,0,1452,629,73H
LG,LUX,IBZ,0,1225,629,DH4
LG,LUX,KGS,0,1458,629,73W
LG,LUX,LCY,0,503,629,DH4
LG,LUX,LIS,0,1638,629,73W 73H
LG,LUX,LPA,0,1054,629,73H
LG,LUX,MAD,0,1229,629,ER4
LG,LUX,MLA,0,1606,629,ER4
LG,LUX,MUC,0,346,629,DH4 ER4
LG,LUX,MXP,0,1524,629,DH4 ER4
LG,LUX,NAP,0,1561,629,DH4
LG,LUX,NCE,0,1354,629,DH4
LG,LUX,OPO,0,1636,629,73H 73W
LG,LUX,PMI,0,3998,629,73H 73W
LG,LUX,RAK,0,1075,629,73H
LG,LUX,RHO,0,1472,629,73H 73W
LG,LUX,SCN,0,349,629,DH4
LG,LUX,TFS,0,1056,629,73H 73W
LG,LUX,TXL,0,351,629,DH4 ER4
LG,LUX,VAR,0,1196,629,73H
LG,LUX,VIE,0,1613,629,DH4 ER4
LG,LUX,XRY,0,1226,629,73H
LG,MAD,LUX,0,629,1229,ER4
LG,MLA,LUX,0,629,1606,ER4
LG,MUC,LUX,0,629,346,DH4 ER4
LG,MXP,LUX,0,629,1524,DH4 ER4
LG,NAP,LUX,0,629,1561,DH4
LG,NBE,LUX,0,629,7447,73W
LG,NCE,LUX,0,629,1354,DH4
LG,OPO,LUX,0,629,1636,73H 73W
LG,PMI,LUX,0,629,3998,73H 73W
LG,RAK,LUX,0,629,1075,73H
LG,RHO,LUX,0,629,1472,73H 73W
LG,SCN,HAM,0,342,349,DH4
LG,SCN,LUX,0,629,349,DH4 ER4
LG,SCN,TXL,0,351,349,DH4
LG,SID,LUX,0,629,1102,73W
LG,TFS,LUX,0,629,1056,73H 73W
LG,TXL,LUX,0,629,351,DH4 ER4
LG,TXL,SCN,0,349,351,DH4 ER4
LG,VAR,LUX,0,629,1196,73H
LG,VIE,LUX,0,629,1613,DH4 ER4
LG,XRY,AGP,0,1230,1226,73H
LG,XRY,LUX,0,629,1226,73H
LH,ABJ,BRU,0,302,253,332
LH,ABJ,LFW,0,298,253,333
LH,ABJ,OUA,0,246,253,333
LH,ABV,FRA,0,340,260,343
LH,ABV,SSG,0,891,260,343
LH,ABZ,FRA,0,340,532,735
LH,ACC,FRA,0,340,248,333
LH,ADB,MUC,0,346,1706,319 321 320
LH,ADD,DAR,0,1177,1107,73W
LH,ADD,EBB,0,1187,1107,73W
LH,ADD,FRA,0,340,1107,788
LH,ADD,HRE,0,1005,1107,788
LH,ADD,JED,0,2072,1107,333
LH,ADD,MBA,0,1145,1107,DH8
LH,AGP,DUS,0,345,1230,320
LH,AGP,FRA,0,340,1230,321 320
LH,AGP,MUC,0,346,1230,320 321
LH,ALA,FRA,0,340,2908,333
LH,ALA,TSE,0,2910,2908,333
LH,ALG,FRA,0,340,210,319
LH,AMM,FRA,0,340,2170,321
LH,AMS,EWR,0,3494,580,752 763
LH,AMS,FRA,0,340,580,733 735 320 319 32A 321
LH,AMS,IAD,0,3714,580,763
LH,AMS,IAH,0,3550,580,777
LH,AMS,MUC,0,346,580,E95 CR9
LH,AMS,ORD,0,3830,580,763
LH,AOI,MUC,0,346,4309,CR9 E95
LH,ARN,DUS,0,345,737,736 717 73W 73H
LH,ARN,FRA,0,340,737,321 32A
LH,ARN,MUC,0,346,737,320 CR9 321 319
LH,ARN,TXL,0,351,737,73H 717 73W 736
LH,ASB,GYD,0,2922,2976,333 343
LH,ATH,DUS,0,345,3941,320
LH,ATH,FRA,0,340,3941,321
LH,ATH,MUC,0,346,3941,321
LH,ATH,TXL,0,351,3941,320
LH,ATL,FRA,0,340,3682,343 M1F
LH,ATL,IAD,0,3714,3682,CRJ
LH,ATL,ORD,0,3830,3682,CR7
LH,AUH,FRA,0,340,2179,333
LH,AUH,MCT,0,2194,2179,333
LH,AYT,DUS,0,345,1688,320
LH,BAH,DOH,0,11051,2057,333
LH,BCN,EWR,0,3494,1218,752
LH,BCN,FRA,0,340,1218,321 320 319 32A
LH,BCN,MUC,0,346,1218,321 319 320 E95
LH,BCN,TXL,0,351,1218,320
LH,BEG,FRA,0,340,1739,320 32A 319 321
LH,BEG,MUC,0,346,1739,E95
LH,BEY,FRA,0,340,2177,32A 321 320
LH,BFS,EWR,0,3494,465,752
LH,BGO,FRA,0,340,636,735 E90
LH,BHX,DUS,0,345,469,CR9
LH,BHX,EWR,0,3494,469,752
LH,BHX,FRA,0,340,469,319 733 32A 321 320
LH,BHX,MUC,0,346,469,E95
LH,BIA,FRA,0,340,1321,E90
LH,BIO,FRA,0,340,1216,321 320 32A 319
LH,BIO,MUC,0,346,1216,319 E95 320
LH,BJM,NBO,0,4059,1120,332
LH,BKK,FRA,0,340,3885,346
LH,BKK,KBV,0,3174,3885,333
LH,BKK,MUC,0,346,3885,747
LH,BLL,FRA,0,340,608,733 735
LH,BLQ,FRA,0,340,1538,32A 735 321 319 733 320
LH,BLQ,MUC,0,346,1538,E95
LH,BLR,FRA,0,340,3131,74H
LH,BOG,FRA,0,340,2709,346
LH,BOM,FRA,0,340,2997,744
LH,BOM,MUC,0,346,2997,333
LH,BOS,FRA,0,340,3448,744 346
LH,BOS,MUC,0,346,3448,333
LH,BRE,FRA,0,340,353,319 733 321 735 E90
LH,BRE,MUC,0,346,353,320 E95 319 321
LH,BRI,MUC,0,346,1501,E95
LH,BRU,ABJ,0,253,302,333
LH,BRU,BJM,0,1120,302,332
LH,BRU,COO,0,245,302,332
LH,BRU,DKR,0,1084,302,333
LH,BRU,DLA,0,897,302,332 333
LH,BRU,EWR,0,3494,302,764 777
LH,BRU,FNA,0,1059,302,333
LH,BRU,FRA,0,340,302,321 735 E90 733 CR7 319 320 32A
LH,BRU,HAJ,0,352,302,DH4
LH,BRU,HAM,0,342,302,AR1 DH4 319
LH,BRU,IAD,0,3714,302,777 332
LH,BRU,JFK,0,3797,302,333
LH,BRU,KGL,0,1165,302,332
LH,BRU,LAD,0,951,302,333
LH,BRU,LIN,0,1529,302,AR1 319
LH,BRU,MUC,0,346,302,E95 319 320
LH,BRU,MXP,0,1524,302,319 AR1
LH,BRU,NSI,0,4161,302,332
LH,BRU,OUA,0,246,302,333
LH,BRU,TXL,0,351,302,319 AR1 320
LH,BRU,VNO,0,3959,302,AR1 319
LH,BRU,YUL,0,146,302,333
LH,BSL,FRA,0,340,1423,CR7
LH,BSL,HAM,0,342,1423,AR1
LH,BSL,MUC,0,346,1423,CR7 CR9
LH,BUD,DUS,0,345,1489,319
LH,BUD,FRA,0,340,1489,733 320 321 735 32A
LH,BUD,MUC,0,346,1489,320 E95 CR9 319 321
LH,CAG,MUC,0,346,1519,E95
LH,CAI,FRA,0,340,1128,321 32A
LH,CAI,MUC,0,346,1128,738
LH,CCS,FRA,0,340,2851,333
LH,CDG,DUS,0,345,1382,CR9 319 320
LH,CDG,EWR,0,3494,1382,764 752 763
LH,CDG,FRA,0,340,1382,319 321 32A 735 320 733
LH,CDG,IAD,0,3714,1382,763
LH,CDG,MUC,0,346,1382,E95 320 321 319
LH,CDG,ORD,0,3830,1382,763
LH,CDG,TXL,0,351,1382,320
LH,CDG,YUL,0,146,1382,77W
LH,CDG,YYZ,0,193,1382,77W
LH,CGN,MUC,0,346,344,321 319 320 E95
LH,CGN,VIE,0,1613,344,100 F70
LH,CKY,DKR,0,1084,4162,333
LH,CLJ,MUC,0,346,1652,E95
LH,CLO,BOG,0,2709,2715,320
LH,CLT,MUC,0,346,3876,346
LH,CMN,FRA,0,340,1074,321
LH,CNX,BKK,0,3885,3931,AB6
LH,COO,ABJ,0,253,245,332
LH,CPH,DUS,0,345,609,CR9 CR2
LH,CPH,FRA,0,340,609,32A 319 733 321 320
LH,CPH,MUC,0,346,609,CR9 E95 320 321 319
LH,CPH,OSL,0,644,609,321 738 320
LH,CPH,TXL,0,351,609,320 CR2 321 319 CR9
LH,CPH,YYZ,0,193,609,763
LH,CTA,MLA,0,1606,1509,319
LH,CTA,MUC,0,346,1509,E95 321
LH,CTU,FRA,0,340,3395,330
LH,CWB,LDB,0,2581,2545,320
LH,DAR,NBO,0,4059,1177,333
LH,DAR,ZNZ,0,1186,1177,73W DH8
LH,DBV,DUS,0,345,1200,319
LH,DBV,FRA,0,340,1200,319 320 735
LH,DBV,MUC,0,346,1200,319 E95 320
LH,DEL,FRA,0,340,3093,74H
LH,DEL,MUC,0,346,3093,333 346
LH,DEN,FRA,0,340,3751,744
LH,DFW,FRA,0,340,3670,333
LH,DKR,BRU,0,302,1084,333
LH,DKR,CKY,0,4162,1084,333
LH,DLA,BRU,0,302,897,332 333
LH,DLA,FIH,0,1020,897,333
LH,DLA,NSI,0,4161,897,332
LH,DME,FRA,0,340,4029,32A 321 320
LH,DME,MUC,0,346,4029,321 320 319
LH,DMM,FRA,0,340,2064,73H
LH,DMM,KWI,0,2176,2064,343
LH,DOH,BAH,0,2057,11051,333
LH,DOH,FRA,0,340,11051,333 343
LH,DOK,MUC,0,346,2940,CR7 CR9
LH,DRS,FRA,0,340,338,735 733 32A E90
LH,DRS,MUC,0,346,338,E95
LH,DTM,MUC,0,346,373,319
LH,DTW,FRA,0,340,3645,343
LH,DUB,EWR,0,3494,599,752
LH,DUB,FRA,0,340,599,321
LH,DUB,MUC,0,346,599,320 319
LH,DUS,AGP,0,1230,345,320
LH,DUS,ARN,0,737,345,736 717 73W 73H
LH,DUS,ATH,0,3941,345,320
LH,DUS,AYT,0,1688,345,320
LH,DUS,BHX,0,469,345,CR9
LH,DUS,BUD,0,1489,345,319
LH,DUS,CDG,0,1382,345,CR9 319 320
LH,DUS,CPH,0,609,345,CR9 CR2
LH,DUS,DBV,0,1200,345,319
LH,DUS,EWR,0,3494,345,343
LH,DUS,FCO,0,1555,345,320
LH,DUS,FRA,0,340,345,319 320 CR7 E90 321
LH,DUS,GLA,0,534,345,CR9
LH,DUS,GOT,0,687,345,CR9
LH,DUS,GRZ,0,1609,345,DH4
LH,DUS,HAM,0,342,345,320 319
LH,DUS,LED,0,2948,345,319 320
LH,DUS,LHR,0,507,345,320 CR9
LH,DUS,LNZ,0,1611,345,DH4
LH,DUS,MAN,0,478,345,319 CR9
LH,DUS,MLA,0,1606,345,319 320
LH,DUS,MUC,0,346,345,321 320 319
LH,DUS,NAP,0,1561,345,319 CR9
LH,DUS,NCE,0,1354,345,320 319 CR9
LH,DUS,NCL,0,521,345,CR9
LH,DUS,NRT,0,2279,345,788
LH,DUS,ORD,0,3830,345,343
LH,DUS,OSL,0,644,345,73G 73W 738 736
LH,DUS,OTP,0,1657,345,CR9
LH,DUS,PEK,0,3364,345,330
LH,DUS,SKG,0,1486,345,321
LH,DUS,SPU,0,1206,345,319
LH,DUS,TXL,0,351,345,320 319 CR9
LH,DUS,VIE,0,1613,345,320 319 CR9
LH,DUS,VKO,0,2988,345,320
LH,DUS,VLC,0,1246,345,319 320
LH,DUS,WAW,0,679,345,E75
LH,DUS,ZRH,0,1678,345,320 319 CR9
LH,DXB,FRA,0,340,2188,343
LH,DXB,MUC,0,346,2188,333
LH,EBB,BRU,0,302,1187,332
LH,EBB,KGL,0,1165,1187,73W
LH,EBL,FRA,0,340,3989,319
LH,EDI,EWR,0,3494,535,752
LH,EDI,FRA,0,340,535,321 32A 320 319
LH,ESB,MUC,0,346,1682,321 320
LH,EWR,AMS,0,580,3494,752 763
LH,EWR,BCN,0,1218,3494,752
LH,EWR,BFS,0,465,3494,752
LH,EWR,BHX,0,469,3494,752
LH,EWR,BRU,0,302,3494,764 777
LH,EWR,CDG,0,1382,3494,764 752 763
LH,EWR,DUB,0,599,3494,752
LH,EWR,DUS,0,345,3494,343
LH,EWR,EDI,0,535,3494,752
LH,EWR,FCO,0,1555,3494,764
LH,EWR,FRA,0,340,3494,744
LH,EWR,GLA,0,534,3494,752
LH,EWR,HAM,0,342,3494,752
LH,EWR,LHR,0,507,3494,763 752 777
LH,EWR,MAD,0,1229,3494,752
LH,EWR,MAN,0,478,3494,752
LH,EWR,MSY,0,3861,3494,320 E70
LH,EWR,MUC,0,346,3494,346
LH,EWR,MXP,0,1524,3494,764
LH,EWR,SNN,0,603,3494,752
LH,EWR,STR,0,350,3494,752
LH,EWR,TXL,0,351,3494,752
LH,EZE,FRA,0,340,3988,744
LH,FAO,FRA,0,340,1626,32A 321 320
LH,FAO,MUC,0,346,1626,321
LH,FCO,DUS,0,345,1555,320
LH,FCO,EWR,0,3494,1555,764
LH,FCO,FRA,0,340,1555,321 320
LH,FCO,MUC,0,346,1555,321 319 320
LH,FCO,YYZ,0,193,1555,333
LH,FDH,FRA,0,340,382,CR7
LH,FIH,BRU,0,302,1020,333
LH,FIH,DLA,0,897,1020,333
LH,FLR,FRA,0,340,1563,E90
LH,FLR,MUC,0,346,1563,E95
LH,FMO,FRA,0,340,341,CR7
LH,FMO,MUC,0,346,341,E95 CR9
LH,FNA,ROB,0,1063,1059,333
LH,FRA,ABV,0,260,340,343
LH,FRA,ABZ,0,532,340,735
LH,FRA,ACC,0,248,340,333
LH,FRA,ADD,0,1107,340,788
LH,FRA,AGP,0,1230,340,321 320
LH,FRA,ALA,0,2908,340,333
LH,FRA,ALG,0,210,340,319
LH,FRA,AMM,0,2170,340,321
LH,FRA,AMS,0,580,340,735 320 319 733 32A 321
LH,FRA,ARN,0,737,340,321 32A
LH,FRA,ATH,0,3941,340,321
LH,FRA,ATL,0,3682,340,343
LH,FRA,AUH,0,2179,340,333
LH,FRA,BCN,0,1218,340,321 320 319 32A
LH,FRA,BEG,0,1739,340,320 32A 319 321
LH,FRA,BEY,0,2177,340,32A 321 320
LH,FRA,BGO,0,636,340,735 E90
LH,FRA,BHX,0,469,340,733 319 32A 321 320
LH,FRA,BIA,0,1321,340,E90
LH,FRA,BIO,0,1216,340,320 32A 319 321
LH,FRA,BKK,0,3885,340,346
